,kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.channelTitle,snippet.playlistId,snippet.position,snippet.resourceId.kind,snippet.resourceId.videoId,snippet.videoOwnerChannelTitle,snippet.videoOwnerChannelId,publish_date,viewcount_loganpaul
93,youtube#playlistItem,OYg9PE1KU0yY7OEGySA4GGIdrUc,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLkNvUUlOdzltZ2Rv,2020-02-17T19:59:28Z,UCG8rbF3g2AMX70yOd8vqIZg,My Dark Confession to Mike’s Girlfriend...,I’m sorry Lana.  SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Watch Previous Vlog  ► https://youtu.be/nioWP5gIong  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  I’m a 24 year old manchild living in Los Angeles. This is my life. https://www.youtube.com/LoganPaulVlogs,Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,92,youtube#video,CoQINw9mgdo,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2020-02-17,15637265
94,youtube#playlistItem,Q4M031TyTadhVxRaoNvx5EfInH4,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLm5pb1dQNWdJb25n,2020-02-14T18:53:26Z,UCG8rbF3g2AMX70yOd8vqIZg,Harvesting Honey from a MASSIVE Beehive (Extremely Satisfying),"Honey, I’m home... SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  **For anyone interested in learning more about the various misconceptions surrounding honey bees, the very real “bumble” bee concern, or have questions about the laws regarding proper handling/relocating of various bee species, contact your local bee keeper, animal control in your area, or consult an ethical bee relocater.   We go to extreme lengths to make sure our team consults leading experts (all aforementioned) on all platforms to make sure that anything we do involving animals in our content is legal, ethical, and guided by professionals. We love all animals and will continue to fight for their humane, ethical, and peaceful existence.**  Watch Previous Vlog  ► https://youtu.be/ZVkY9PjqIXc  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  I’m a 24 year old manchild living in Los Angeles. This is my life. https://www.youtube.com/LoganPaulVlogs  ⚠ WARNING ⚠ Please be warned; under no circumstances should any activities, stunts, or pranks in our content be replicated or attempted in any capacity by any of our viewers. All activities, stunts, and pranks are performed by trained professionals in a controlled environment and are for entertainment purposes only. Again, do not replicate anything you see in our content at home!",Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,93,youtube#video,nioWP5gIong,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2020-02-14,9851000
95,youtube#playlistItem,I817Iplz3mwZh9GrIFLwaw97y7c,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLlpWa1k5UGpxSVhj,2020-02-12T18:55:26Z,UCG8rbF3g2AMX70yOd8vqIZg,LANA RHOADES GETS REVENGE ON MIKE! (Cheating Prank),"Mike did hanky panky with a girl in New York. His new fling, Lana Rhoades, wasn’t happy about it. I helped make it even :) SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Watch Previous Vlog (Caught Cheating)  ► https://youtu.be/hn5Kc2MYztk  Antonio Brown Diss Track: https://youtu.be/KZCc-StOrvU  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  I’m a 24 year old manchild living in Los Angeles. This is my life. https://www.youtube.com/LoganPaulVlogs",Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,94,youtube#video,ZVkY9PjqIXc,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2020-02-12,12832050
97,youtube#playlistItem,XPdSclJ7oWN8CmBTvOz2UrL5p78,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLlBwRHJTS1pGQlNF,2020-02-07T18:47:03Z,UCG8rbF3g2AMX70yOd8vqIZg,"Found Super Rare $100,000 Amethyst Crystal","Dear Bryan and Doug, please let me keep it :) SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Check out Jake’s channel: https://www.youtube.com/user/DALLMYD  Watch Previous Vlog  ► https://youtu.be/XMH2saUxupk  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  I’m a 24 year old manchild living in Los Angeles. This is my life. https://www.youtube.com/LoganPaulVlogs",Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,96,youtube#video,PpDrSKZFBSE,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2020-02-07,14724934
98,youtube#playlistItem,kKQClP37AvBhaCeRyuBNdX4qqhU,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLlE5Q0J2NnZENHpR,2020-02-03T18:10:46Z,UCG8rbF3g2AMX70yOd8vqIZg,I FOUGHT MY BROTHER’S FRIEND!,We’re cool now SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Watch Previous Vlog  ► https://youtu.be/SoiVJQgy2Io  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  I’m a 24 year old manchild living in Los Angeles. This is my life. https://www.youtube.com/LoganPaulVlogs,Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,97,youtube#video,Q9CBv6vD4zQ,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2020-02-03,12245211
99,youtube#playlistItem,L79Gb-hw-l0tEmepYK23qQXALNg,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLmFtN3l1Ry1lUGdV,2020-01-29T18:19:19Z,UCG8rbF3g2AMX70yOd8vqIZg,CONFRONTING THE GIRL WHO SPIT ON ME!,What would you have done? SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Watch Previous Vlog  ► https://youtu.be/QkbX7ylh6v4  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  I’m a 24 year old manchild living in Los Angeles. This is my life. https://www.youtube.com/LoganPaulVlogs,Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,98,youtube#video,am7yuG-ePgU,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2020-01-29,8808225
100,youtube#playlistItem,kstZQnej46qxhGeDtg-SLIU2O18,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLlFrYlg3eWxoNnY0,2020-01-27T19:54:12Z,UCG8rbF3g2AMX70yOd8vqIZg,THEY ALMOST KILLED ME!,We travelled to Virginia Beach to simulate extreme combat scenarios with a former navy seal. SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Watch Previous Vlog  ► https://youtu.be/fOn9E0bphi4  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  I’m a 24 year old manchild living in Los Angeles. This is my life. https://www.youtube.com/LoganPaulVlogs,Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,99,youtube#video,QkbX7ylh6v4,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2020-01-27,6052953
101,youtube#playlistItem,UqE4WSSjJ_YpTHpB8qZ3YjVuNPs,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLmZPbjlFMGJwaGk0,2020-01-24T19:06:55Z,UCG8rbF3g2AMX70yOd8vqIZg,I FINALLY CAUGHT THEM TOGETHER!,"Girlfriends, turtles & katanas.  SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Watch Previous Vlog (Advice To Jake Paul) ► https://youtu.be/JGzUvUSvGu0  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  I’m a 24 year old manchild living in Los Angeles. This is my life. https://www.youtube.com/LoganPaulVlogs",Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,100,youtube#video,fOn9E0bphi4,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2020-01-24,12421049
102,youtube#playlistItem,IZx_pvZLKpRGIwHQNBW27s1IGR0,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLkpHelV2VVN2R3Uw,2020-01-22T19:41:51Z,UCG8rbF3g2AMX70yOd8vqIZg,Advice to My Little Brother.,An honest conversation with Jake Paul.  SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Watch Previous Vlog (Military Combat School) ► https://youtu.be/n7WTya1M284  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  I’m a 24 year old manchild living in Los Angeles. This is my life. https://www.youtube.com/LoganPaulVlogs,Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,101,youtube#video,JGzUvUSvGu0,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2020-01-22,5657409
103,youtube#playlistItem,8XmCN14bBUhk8STWPtL39gv7vnw,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLm43V1R5YTFNMjg0,2020-01-20T21:23:00Z,UCG8rbF3g2AMX70yOd8vqIZg,I Survived a 72-Hour Military Combat School,"We traveled to Virginia to get our asses handed to us by former members of Seal Team Six, the Military, and Law Enforcement.  SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Watch Previous Vlog (Lana Rhoades)  ► https://youtu.be/ThMCYT6sbHw  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  Edited by @HHillierSmith  I’m a 24 year old manchild living in Los Angeles. This is my life. https://www.youtube.com/LoganPaulVlogs",Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,102,youtube#video,n7WTya1M284,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2020-01-20,11628135
104,youtube#playlistItem,CNFppOhGkbPsCugd-eKmWS8M9n8,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLlRoTUNZVDZzYkh3,2020-01-16T19:00:08Z,UCG8rbF3g2AMX70yOd8vqIZg,SURPRISING MY BEST FRIEND WITH HIS FAVORITE ACTRESS!,Happy Birthday Mike :)  SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  I’m a 24 year old manchild living in Los Angeles. This is my life. https://www.youtube.com/LoganPaulVlogs,Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,103,youtube#video,ThMCYT6sbHw,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2020-01-16,28820954
105,youtube#playlistItem,k5waMpeuFnScQirLiUfyNHYVEAg,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLnk3VGxuUXE2WHpJ,2019-12-11T18:59:22Z,UCG8rbF3g2AMX70yOd8vqIZg,congrats ksi,Install Raid for Free ✅ IOS: http://bit.ly/LoganPaul_iOS ✅ ANDROID: http://bit.ly/LoganPaul_android Start with💰50K silver and get a Free Epic Champion 💥 on day 7 of “New Player Rewards” program  Join the movement. Be a Maverick ► https://ShopLoganPaul.com/ on to the next chapter... SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Watch Previous Vlog (i lost) ► https://youtu.be/h24UFvlL8A0  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  I’m a 24 year old manchild living in Los Angeles. This is my life. https://www.youtube.com/LoganPaulVlogs,Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,104,youtube#video,y7TlnQq6XzI,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2019-12-11,5811463
106,youtube#playlistItem,EPg_L1GypKPLU14COyJsUIHaNjI,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLmgyNFVGdmxMOEEw,2019-11-17T17:54:04Z,UCG8rbF3g2AMX70yOd8vqIZg,i lost,Join the movement. Be a Maverick ► https://ShopLoganPaul.com/ I wanted you to hear this from me. SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Watch The Maverick (Official Boxing Documentary)  ► https://youtu.be/f66cUh1-ltk  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  I’m a 24 year old manchild living in Los Angeles. This is my life. https://www.youtube.com/LoganPaulVlogs,Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,105,youtube#video,h24UFvlL8A0,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2019-11-17,9611624
107,youtube#playlistItem,EtJgxMM1zXJBp8N9Q2jGsw0_9So,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLjdsMEpIVmhKV0lz,2019-11-10T05:51:59Z,UCG8rbF3g2AMX70yOd8vqIZg,Countdown to KSI vs. Logan Paul 2,"COUNTDOWN TO KSI VS. LOGAN PAUL 2 will feature a stacked lineup from the sports and YouTube communities. The special will be hosted by DAZN’s Kyle Brandt, lightweight phenom Ryan Garcia and YouTube personality Adam Saleh. Grand arrival interviews from DAZN’s “Black Carpet” will be conducted by Melissa Pfeister while Impaulsive Podcast co-host Mike Maljak and boxing personality Radio Rahim will provide coverage from inside the arena and within both fighter camps. Rob Perez of The Action Network will provide gambling insights throughout the evening.  WATCH THE FIGHT: http://bit.ly/KSILoganPaul2  Join the movement. Be a Maverick ► https://ShopLoganPaul.com/ VIDEO DESCRIPTION SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Watch Previous Vlog  ► https://youtu.be/ZdWQxQ4xScg  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  I’m a 24 year old manchild living in Los Angeles. This is my life. https://www.youtube.com/LoganPaulVlogs",Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,106,youtube#video,7l0JHVhJWIs,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2019-11-10,10653674
108,youtube#playlistItem,pfg9PGMjCULC_CYJlys-zYS69EY,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLlNVOWtIdkhOZzN3,2019-11-09T18:15:24Z,UCG8rbF3g2AMX70yOd8vqIZg,My Final Message to KSI,Join the movement. Be a Maverick ► https://ShopLoganPaul.com/ Download & Sign Up for DAZN ► https://watch.dazn.com/en-US/sports/ Get your fight tickets ► http://axs.com/KSILoganPaul2 SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Watch THE MAVERICK (Official Boxing Documentary) ► https://youtu.be/f66cUh1-ltk  Watch the Latest Press Conference ► https://youtu.be/DEXGO42anMo  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  WATCH THE FIGHT ELSEWHERE: United Kingdom and Ireland - https://www.sky.com/boxoffice Rest of the World - Fite.TV Poland - TVP Taiwan - Eleven Sport Malaysia/Brunei - Astro China - CCTV New Zealand - Sky Network Indonesia - Reddentes Philippines - Tap DMV Latin America - Space  I’m a 24 year old manchild living in Los Angeles. This is my life. https://www.youtube.com/LoganPaulVlogs,Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,107,youtube#video,SU9kHvHNg3w,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2019-11-09,6459578
109,youtube#playlistItem,XaJinPbiFXJRh1rIVm5TmSpcylo,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLndKcVhOSUR4UnpJ,2019-11-08T22:07:42Z,UCG8rbF3g2AMX70yOd8vqIZg,KSI vs. Logan Paul 2 Weigh In  [OFFICIAL LIVE STREAM],TICKETS ON SALE NOW HERE: http://axs.com/KSILoganPaul2 WATCH LIVE ON SKY: http://bit.ly/SSBoxingSub WATCH LIVE ON DAZN: http://bit.ly/KSILoganPaul2 Join the movement. Be a Maverick ► https://ShopLoganPaul.com/ VIDEO DESCRIPTION SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Watch Previous Vlog  ► https://youtu.be/ZdWQxQ4xScg  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  I’m a 24 year old manchild living in Los Angeles. This is my life. https://www.youtube.com/LoganPaulVlogs,Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,108,youtube#video,wJqXNIDxRzI,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2019-11-08,1710820
110,youtube#playlistItem,KSB5HsLFVXkALzWiw-l_V9KKTnM,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLlNGcmppXzNuYVZR,2019-11-08T17:11:32Z,UCG8rbF3g2AMX70yOd8vqIZg,HOW TO WATCH THE KSI VS. LOGAN PAUL 2 FIGHT,Join the movement. Be a Maverick ► https://ShopLoganPaul.com/ Download & Sign Up for DAZN ► https://watch.dazn.com/en-US/sports/ Get your fight tickets ► http://axs.com/KSILoganPaul2 SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Watch THE MAVERICK (Official Boxing Documentary) ► https://youtu.be/f66cUh1-ltk  Watch the Latest Press Conference ► https://youtu.be/DEXGO42anMo  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  WATCH THE FIGHT ELSEWHERE: United Kingdom and Ireland - https://www.sky.com/boxoffice Rest of the World - Fite.TV Poland - TVP Taiwan - Eleven Sport Malaysia/Brunei - Astro China - CCTV New Zealand - Sky Network Indonesia - Reddentes Philippines - Tap DMV Latin America - Space  I’m a 24 year old manchild living in Los Angeles. This is my life. https://www.youtube.com/LoganPaulVlogs,Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,109,youtube#video,SFrji_3naVQ,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2019-11-08,2498226
111,youtube#playlistItem,OiTfTIQw9dqkqkeOQzi69PU2Yi8,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLkRFWEdPNDJhbk1v,2019-11-07T22:04:31Z,UCG8rbF3g2AMX70yOd8vqIZg,KSI vs. Logan Paul 2 Final Press Conference [OFFICIAL LIVE STREAM],TICKETS ON SALE NOW HERE: http://axs.com/KSILoganPaul2 WATCH LIVE ON SKY: http://bit.ly/SSBoxingSub WATCH LIVE ON DAZN: http://bit.ly/KSILoganPaul2 Join the movement. Be a Maverick ► https://ShopLoganPaul.com/ VIDEO DESCRIPTION SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Watch Previous Vlog  ► https://youtu.be/ZdWQxQ4xScg  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  I’m a 24 year old manchild living in Los Angeles. This is my life. https://www.youtube.com/LoganPaulVlogs,Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,110,youtube#video,DEXGO42anMo,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2019-11-07,2064766
112,youtube#playlistItem,rCuOobGc5d_UKELXAJgwBUlVtlc,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLjZkdW9HVW1lRHNj,2019-11-05T19:17:07Z,UCG8rbF3g2AMX70yOd8vqIZg,KSI and Logan Paul Reveal BIGGEST Mistakes: 40 Days | Ep. 3,Download the DAZN app and watch my fight against KSI: http://bit.ly/KSILoganPaul2 Get your tickets to the fight ► https://www.axs.com/events/381960/ksi-vs-logan-paul-ii-the-rematch-tickets?skin=staples SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  THE MAVERICK | Official Documentary ► https://youtu.be/f66cUh1-ltk  Watch 40 Days | Ep. 1 ► https://youtu.be/iObg33h-hEI  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  I’m a 24 year old manchild living in Los Angeles. This is my life. https://www.youtube.com/LoganPaulVlogs,Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,111,youtube#video,6duoGUmeDsc,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2019-11-05,3131891
113,youtube#playlistItem,5LsV3tCCCVNes99THo7N0LVKOZg,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLmlPYmczM2gtaEVJ,2019-10-30T15:00:37Z,UCG8rbF3g2AMX70yOd8vqIZg,40 Days: Logan Paul's Countdown to Fight Night,November 9 will be biblical.  Get your tickets to the fight ► https://www.axs.com/events/381960/ksi-vs-logan-paul-ii-the-rematch-tickets?skin=staples SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Download the DAZN app and watch my fight against KSI: http://bit.ly/KSILoganPaul2   THE MAVERICK | Official Documentary Trailer ► https://youtu.be/T33lstVGtYE  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  I’m a 24 year old manchild living in Los Angeles. This is my life. https://www.youtube.com/LoganPaulVlogs,Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,112,youtube#video,iObg33h-hEI,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2019-10-30,6418037
114,youtube#playlistItem,vrx3LPJNI30DL1bOeoyMvQU6LOc,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLjVZT1lnR2E2VGFv,2019-10-12T18:42:36Z,UCG8rbF3g2AMX70yOd8vqIZg,KSI STOLE MY DOG,Get your fight tickets ► http://axs.com/KSILoganPaul2 Join the movement. Be a Maverick ► https://ShopLoganPaul.com/ SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Watch the full London Press Conference: https://youtu.be/CoXgfg2Ort8 Watch the LA Press Conference  ► https://youtu.be/NV4ws6mIkyY  Music by Too Many T's ► https://youtu.be/BXhq6wau77g  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  I’m a 24 year old manchild living in Los Angeles. This is my life. https://www.youtube.com/LoganPaulVlogs,Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,113,youtube#video,5YOYgGa6Tao,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2019-10-12,6473609
115,youtube#playlistItem,stVqF7HZyKonDuysI5NRhlXR8WI,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLkNvWGdmZzJPcnQ4,2019-10-07T18:20:57Z,UCG8rbF3g2AMX70yOd8vqIZg,KSI vs. Logan Paul 2 UK Press Conference (Official Live Stream),TICKETS ON SALE NOW HERE: http://axs.com/KSILoganPaul2 WATCH LIVE ON SKY: http://bit.ly/SSBoxingSub WATCH LIVE ON DAZN: http://bit.ly/KSILoganPaul2 Join the movement. Be a Maverick ► https://ShopLoganPaul.com/ VIDEO DESCRIPTION SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Watch Previous Vlog  ► https://youtu.be/ZdWQxQ4xScg  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  I’m a 24 year old manchild living in Los Angeles. This is my life. https://www.youtube.com/LoganPaulVlogs,Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,114,youtube#video,CoXgfg2Ort8,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2019-10-07,2607079
116,youtube#playlistItem,4tG1aEkBtiEiie0LAdLl_sC3hnw,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLk5WNHdzNm1Ja3lZ,2019-09-18T19:40:27Z,UCG8rbF3g2AMX70yOd8vqIZg,KSI MADE ME CRY,GET YOUR FIGHT TICKETS HERE:  https://www.axs.com/events/381960/ksi-v-logan-paul-ii-the-rematch-tickets?skin=staples Join the Maverick Boxing Team ► https://ShopLoganPaul.com/ What happened at the press conference? SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Watch the FULL Press Conference  ► https://youtu.be/ywu8KBAucCo  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  I’m a 24 year old manchild living in Los Angeles. This is my life. https://www.youtube.com/LoganPaulVlogs,Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,115,youtube#video,NV4ws6mIkyY,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2019-09-18,9376802
117,youtube#playlistItem,i4nJH45-uXdYReZfDS-cUf76LSY,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLnl3dThLQkF1Y0Nv,2019-09-14T20:56:02Z,UCG8rbF3g2AMX70yOd8vqIZg,KSI vs. Logan Paul 2 Press Conference [OFFICIAL LIVE STREAM],How to Watch The Fight: http://bit.ly/KSILoganPaul2 DAZN's Youtube Channel: https://www.youtube.com/daznusa  Join the movement. Be a Maverick ► https://ShopLoganPaul.com/ VIDEO DESCRIPTION SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Watch Previous Vlog  ► https://youtu.be/ZdWQxQ4xScg  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  I’m a 24 year old manchild living in Los Angeles. This is my life. https://www.youtube.com/LoganPaulVlogs,Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,116,youtube#video,ywu8KBAucCo,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2019-09-14,3600659
118,youtube#playlistItem,mEpVULM9Apgp4AeiH1MoOeKLtnA,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLlpsOTlBdGh2alJB,2019-09-03T18:11:34Z,UCG8rbF3g2AMX70yOd8vqIZg,THE KSI VS. LOGAN PAUL REMATCH IS OFFICIALLY CONFIRMED!,"Join the movement. Be a Maverick ► https://ShopLoganPaul.com/ Professional fight, no Headguards, 10 oz gloves... NOVEMBER 9! SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  How to Watch: http://bit.ly/KSILoganPaul2 Dazn Youtube Channel: https://www.youtube.com/daznusa  Watch Previous Vlog  ► https://youtu.be/-zSljKwq5SA  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  I’m a 24 year old manchild living in Los Angeles. This is my life. https://www.youtube.com/LoganPaulVlogs",Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,117,youtube#video,Zl99AthvjRA,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2019-09-03,4871551
